unit_id	artifact	family	json_pointer	unit_kind	authored_identity	loader	runtime_producer	player_consumer	current_reachability	executable_witness	failure_or_limit	verdict	authority_route
balance/minigames/first-content.json#/minigames/0/scaling/scaling_inputs/0	balance/minigames/first-content.json	minigames	/minigames/0/scaling/scaling_inputs/0	object_record	object:/minigames/0/scaling/scaling_inputs/0	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/payout	balance/minigames/first-content.json	minigames	/minigames/0/payout	nested_object	credited_resource_id:company.cash	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/fallback	balance/minigames/first-content.json	minigames	/minigames/0/fallback	nested_object	object:/minigames/0/fallback	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/offline_quality	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality	nested_object	object:/minigames/0/offline_quality	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/0	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/0	object_record	object:/minigames/0/offline_quality/grade_curve/0	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/1	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/1	object_record	object:/minigames/0/offline_quality/grade_curve/1	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/2	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/2	object_record	object:/minigames/0/offline_quality/grade_curve/2	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/offline_quality/grade_curve/3	balance/minigames/first-content.json	minigames	/minigames/0/offline_quality/grade_curve/3	object_record	object:/minigames/0/offline_quality/grade_curve/3	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/rating_policy	balance/minigames/first-content.json	minigames	/minigames/0/rating_policy	nested_object	object:/minigames/0/rating_policy	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/minigames/first-content.json#/minigames/0/unlock_condition	balance/minigames/first-content.json	minigames	/minigames/0/unlock_condition	nested_object	unlock_id:minigame.pitch	epochseed/replaycatalog + minigame registry	minigame session/scaling/offline-quality backend	none mounted	Pitch backend tenant active	cold Pitch lifecycle/scaling/replay tests	No mounted player minigame workflow	backend_active	Minigame Platform/API/Game UI successor
balance/opportunities/t0-t1.json#/schedule_policy	balance/opportunities/t0-t1.json	opportunities	/schedule_policy	singleton_policy	object:/schedule_policy	epochseed/replaycatalog + opportunity catalog	active-play schedule/effect transitions	none mounted	backend opportunities active	cold opportunity/production/replay tests	No mounted active-play consumer	backend_active	D-007 then accepted Opportunity/Game UI owner
balance/opportunities/t0-t1.json#/effects/0	balance/opportunities/t0-t1.json	opportunities	/effects/0	object_record	effect_row_id:active.building	epochseed/replaycatalog + opportunity catalog	active-play schedule/effect transitions	none mounted	backend opportunities active	cold opportunity/production/replay tests	No mounted active-play consumer	backend_active	D-007 then accepted Opportunity/Game UI owner
balance/opportunities/t0-t1.json#/effects/0/eligible_generator_ids/0	balance/opportunities/t0-t1.json	opportunities	/effects/0/eligible_generator_ids/0	primitive_edge	"generator.beige_tower"	epochseed/replaycatalog + opportunity catalog	active-play schedule/effect transitions	none mounted	backend opportunities active	cold opportunity/production/replay tests	No mounted active-play consumer	backend_active	D-007 then accepted Opportunity/Game UI owner
balance/opportunities/t0-t1.json#/effects/1	balance/opportunities/t0-t1.json	opportunities	/effects/1	object_record	effect_row_id:active.click	epochseed/replaycatalog + opportunity catalog	active-play schedule/effect transitions	none mounted	backend opportunities active	cold opportunity/production/replay tests	No mounted active-play consumer	backend_active	D-007 then accepted Opportunity/Game UI owner
balance/opportunities/t0-t1.json#/effects/1/action_ids/0	balance/opportunities/t0-t1.json	opportunities	/effects/1/action_ids/0	primitive_edge	"manual.click"	epochseed/replaycatalog + opportunity catalog	active-play schedule/effect transitions	none mounted	backend opportunities active	cold opportunity/production/replay tests	No mounted active-play consumer	backend_active	D-007 then accepted Opportunity/Game UI owner
